distance,perc,amenity
3.9381,81.72043011,hospital
3.9384,81.73138088,hospital
3.9392,81.73766146,hospital
3.9393,81.74861223,hospital
3.9408,81.75650323,hospital
3.9409,81.76519942,hospital
3.9416,81.77244626,hospital
3.9423,81.77453979,hospital
3.9427,81.80320503,hospital
3.9434,81.81383372,hospital
3.9437,81.81818182,hospital
3.9444,81.82687802,hospital
3.9448,81.8375067,hospital
3.9475,81.84362625,hospital
3.9511,81.84797435,hospital
3.9517,81.86053552,hospital
3.9518,81.86472258,hospital
3.9544,81.87277462,hospital
3.9548,81.87551231,hospital
3.9551,81.88759036,hospital
3.9555,81.88920077,hospital
3.9558,81.89821905,hospital
3.9564,81.89854113,hospital
3.9581,81.9086867,hospital
3.9599,81.92446869,hospital
3.9616,81.92817262,hospital
3.9628,81.93074927,hospital
3.9631,81.94926896,hospital
3.9637,81.95506642,hospital
3.9637,81.99130058,hospital
3.965,81.99645388,hospital
3.9658,82.00257343,hospital
3.9659,82.00659945,hospital
3.9664,82.01159171,hospital
3.9668,82.01513461,hospital
3.967,82.02415289,hospital
3.9673,82.02882307,hospital
3.9689,82.040418,hospital
3.9693,82.0542675,hospital
3.9694,82.06006496,hospital
3.9701,82.06167537,hospital
3.9703,82.06570139,hospital
3.9708,82.07214302,hospital
3.9708,82.0827717,hospital
3.9729,82.09050166,hospital
3.9734,82.10193555,hospital
3.978,82.10741093,hospital
3.9783,82.12657478,hospital
3.9786,82.13607618,hospital
3.9789,82.14058532,hospital
3.9795,82.17021681,hospital
3.9796,82.17327658,hospital
3.98,82.17456491,hospital
3.9803,82.18197278,hospital
3.9811,82.18277798,hospital
3.9821,82.19872101,hospital
3.9831,82.20387432,hospital
3.9839,82.21176531,hospital
3.9843,82.21482509,hospital
3.9845,82.22609794,hospital
3.9846,82.23044603,hospital
3.9869,82.23576038,hospital
3.9894,82.24107472,hospital
3.9937,82.24671115,hospital
3.9938,82.24896572,hospital
3.9939,82.26007752,hospital
3.9939,82.26651915,hospital
3.9941,82.27199454,hospital
3.995,82.27972449,hospital
3.9951,82.28310635,hospital
3.9954,82.30130395,hospital
3.9955,82.30307539,hospital
3.9961,82.30758453,hospital
3.9963,82.31756906,hospital
3.9966,82.32835879,hospital
3.9973,82.36507607,hospital
3.9977,82.3679748,hospital
3.9979,82.37377227,hospital
3.9985,82.39261403,hospital
3.9998,82.42047407,hospital
4.0003,82.42739882,hospital
4.0009,82.42997547,hospital
4.0011,82.52498949,hospital
4.0014,82.53030384,hospital
4.0033,82.53722859,hospital
4.0035,82.54866248,hospital
4.0043,82.55462098,hospital
4.0044,82.57185234,hospital
4.0045,82.64480378,hospital
4.0045,82.66300138,hospital
4.0053,82.66332346,hospital
4.0058,82.6634845,hospital
4.0062,82.68297043,hospital
4.0062,82.69859138,hospital
4.0065,82.71695002,hospital
4.0068,82.7303164,hospital
4.0072,82.73337617,hospital
4.0083,82.73788531,hospital
4.0084,82.73933468,hospital
4.0093,82.76284662,hospital
4.0094,82.76638952,hospital
4.012,82.76928825,hospital
4.0121,82.77669612,hospital
4.0142,82.78345983,hospital
4.0142,82.79424956,hospital
4.015,82.79585997,hospital
4.0151,82.80230159,hospital
4.0153,82.81437965,hospital
4.0166,82.8343487,hospital
4.0171,82.85238525,hospital
4.0183,82.86381914,hospital
4.0184,82.86816724,hospital
4.0186,82.87090494,hospital
4.02,82.88217779,hospital
4.0203,82.89989226,hospital
4.0211,82.90858846,hospital
4.0212,82.9166405,hospital
4.0215,82.92324317,hospital
4.0219,82.92404837,hospital
4.0223,82.93628746,hospital
4.0224,82.94594991,hospital
4.0229,82.95400194,hospital
4.023,82.95979941,hospital
4.0231,82.96366438,hospital
4.0239,82.96398647,hospital
4.024,82.98749841,hospital
4.0244,83.0127818,hospital
4.0252,83.01310388,hospital
4.0256,83.0179351,hospital
4.0256,83.03854831,hospital
4.026,83.04354058,hospital
4.0263,83.0543303,hospital
4.0265,83.07123958,hospital
4.0292,83.0804189,hospital
4.0297,83.09104759,hospital
4.0303,83.09442944,hospital
4.0309,83.09684505,hospital
4.0312,83.09909962,hospital
4.0321,83.1081179,hospital
4.0341,83.11745826,hospital
4.035,83.12293365,hospital
4.0364,83.12309469,hospital
4.0369,83.12953632,hospital
4.0376,83.13791043,hospital
4.0377,83.14580143,hospital
4.0386,83.1540145,hospital
4.0397,83.1627107,hospital
4.0403,83.167864,hospital
4.0407,83.19282531,hospital
4.0408,83.19975006,hospital
4.0411,83.21070083,hospital
4.0414,83.22277889,hospital
4.0417,83.23083092,hospital
4.0433,83.23920504,hospital
4.0443,83.25901305,hospital
4.0445,83.26867549,hospital
4.0449,83.27833793,hospital
4.0466,83.2849406,hospital
4.047,83.29186535,hospital
4.0477,83.29653553,hospital
4.0498,83.302333,hospital
4.0539,83.3082915,hospital
4.0552,83.31634354,hospital
4.0556,83.33276969,hospital
4.0564,83.34935688,hospital
4.0568,83.35096729,hospital
4.0574,83.36658824,hospital
4.0578,83.37431819,hospital
4.0589,83.37963254,hospital
4.0596,83.38494688,hospital
4.0615,83.39251579,hospital
4.0617,83.40958611,hospital
4.0619,83.41860439,hospital
4.0632,83.42488498,hospital
4.0635,83.43760719,hospital
4.0638,83.44243841,hospital
4.0645,83.45145669,hospital
4.0652,83.45419439,hospital
4.0656,83.4582204,hospital
4.0669,83.46305162,hospital
4.0674,83.47062054,hospital
4.0695,83.48012194,hospital
4.0704,83.51345737,hospital
4.0706,83.52473022,hospital
4.0708,83.53761347,hospital
4.0709,83.54083429,hospital
4.0723,83.55291234,hospital
4.0725,83.55677732,hospital
4.0726,83.56450727,hospital
4.0731,83.57513596,hospital
4.0744,83.57932302,hospital
4.0752,83.58753609,hospital
4.0757,83.59462188,hospital
4.0759,83.5970375,hospital
4.0763,83.59848686,hospital
4.0769,83.60267392,hospital
4.0791,83.61104804,hospital
4.0795,83.61877799,hospital
4.0803,83.62215985,hospital
4.0809,83.62666899,hospital
4.0827,83.63311061,hospital
4.0841,83.64518867,hospital
4.0845,83.64776532,hospital
4.0848,83.65001989,hospital
4.0853,83.67224351,hospital
4.0856,83.68255011,hospital
4.0864,83.6836774,hospital
4.0872,83.69430608,hospital
4.0874,83.70235812,hospital
4.09,83.70831663,hospital
4.0919,83.71266472,hospital
4.0923,83.72587006,hospital
4.0925,83.72844671,hospital
4.0928,83.73440522,hospital
4.0956,83.73746499,hospital
4.0981,83.74165205,hospital
4.0981,83.7521197,hospital
4.0989,83.76645232,hospital
4.0998,83.77063938,hospital
4.1011,83.77659789,hospital
4.1019,83.7936682,hospital
4.1034,83.80735666,hospital
4.104,83.81250996,hospital
4.1061,83.81879055,hospital
4.109,83.8257153,hospital
4.1098,83.84020897,hospital
4.1115,83.84423498,hospital
4.1142,83.85148182,hospital
4.1161,83.86500924,hospital
4.1163,83.86935733,hospital
4.1165,83.87692625,hospital
4.1167,83.88159643,hospital
4.1176,83.89383552,hospital
4.1177,83.89721738,hospital
4.1185,83.91090584,hospital
4.1189,83.94150357,hospital
4.12,83.95358163,hospital
4.1208,83.96437135,hospital
4.1215,83.97097402,hospital
4.1232,83.97983126,hospital
4.1245,83.98176375,hospital
4.1246,83.99609637,hospital
4.1252,84.01107316,hospital
4.1253,84.03200845,hospital
4.1313,84.04746836,hospital
4.1323,84.0563256,hospital
4.1329,84.06019058,hospital
4.1337,84.06099578,hospital
4.1339,84.08015962,hospital
4.1347,84.11252881,hospital
4.1347,84.11478338,hospital
4.1381,84.11494442,hospital
4.1385,84.12074188,hospital
4.1386,84.12315749,hospital
4.1417,84.12863288,hospital
4.1418,84.17517364,hospital
4.1432,84.19079459,hospital
4.144,84.19256604,hospital
4.1461,84.2019064,hospital
4.1465,84.20641554,hospital
4.1469,84.20657658,hospital
4.1471,84.20931427,hospital
4.1472,84.21591694,hospital
4.1472,84.220104,hospital
4.1473,84.22928332,hospital
4.1501,84.23459766,hospital
4.1504,84.24216658,hospital
4.1516,84.24442115,hospital
4.1531,84.25440567,hospital
4.1536,84.26181354,hospital
4.1538,84.26632268,hospital
4.1539,84.27807866,hospital
4.1543,84.28822422,hospital
4.155,84.28935151,hospital
4.155,84.30561662,hospital
4.1554,84.30948159,hospital
4.1559,84.31173616,hospital
4.156,84.31753363,hospital
4.1561,84.32542462,hospital
4.1569,84.35682756,hospital
4.1573,84.37663557,hospital
4.1582,84.3779239,hospital
4.159,84.38420448,hospital
4.1591,84.38774738,hospital
4.1603,84.39064611,hospital
4.1611,84.39837607,hospital
4.1612,84.4325167,hospital
4.1622,84.47551457,hospital
4.1625,84.48195619,hospital
4.1627,84.49113551,hospital
4.1638,84.4974161,hospital
4.1654,84.50417981,hospital
4.1659,84.51931764,hospital
4.166,84.52543719,hospital
4.1675,84.54460103,hospital
4.1688,84.55619596,hospital
4.1693,84.56312071,hospital
4.1716,84.57503772,hospital
4.1719,84.58308976,hospital
4.1724,84.58647161,hospital
4.1741,84.59420157,hospital
4.1743,84.61062772,hospital
4.1744,84.61352645,hospital
4.1745,84.619646,hospital
4.1749,84.64621772,hospital
4.1764,84.65233726,hospital
4.1781,84.6568464,hospital
4.1787,84.65910097,hospital
4.1791,84.66586468,hospital
4.1792,84.66795821,hospital
4.18,84.67037382,hospital
4.1807,84.68100251,hospital
4.1813,84.69420785,hospital
4.1826,84.69581826,hospital
4.1831,84.6959793,hospital
4.1832,84.70145468,hospital
4.1835,84.71224441,hospital
4.1837,84.71659251,hospital
4.1842,84.71997436,hospital
4.1863,84.72770432,hospital
4.1866,84.7339849,hospital
4.1867,84.74863961,hospital
4.1877,84.75202146,hospital
4.1883,84.76265015,hospital
4.1888,84.79260372,hospital
4.1893,84.80548698,hospital
4.1902,84.80790259,hospital
4.1906,84.829321,hospital
4.1912,84.83544055,hospital
4.1913,84.83576263,hospital
4.1915,84.86458892,hospital
4.1921,84.87312408,hospital
4.1932,84.88359172,hospital
4.1967,84.88649046,hospital
4.1971,84.89583082,hospital
4.1988,84.90017892,hospital
4.1993,84.90275557,hospital
4.1996,84.90903616,hospital
4.2011,84.91386738,hospital
4.2011,84.94430407,hospital
4.2015,84.96089126,hospital
4.2025,84.96507832,hospital
4.203,84.96878226,hospital
4.2056,84.97248619,hospital
4.2065,84.97635117,hospital
4.2067,84.99181108,hospital
4.2089,84.99954103,hospital
4.2092,85.00324497,hospital
4.2114,85.06363524,hospital
4.212,85.07780682,hospital
4.2126,85.08279908,hospital
4.2129,85.10164084,hospital
4.2136,85.1050227,hospital
4.2136,85.10904872,hospital
4.2168,85.11549034,hospital
4.2168,85.12144885,hospital
4.217,85.1232203,hospital
4.217,85.13513731,hospital
4.2198,85.14479975,hospital
4.2201,85.14737641,hospital
4.2209,85.14785953,hospital
4.221,85.15124138,hospital
4.2228,85.15832717,hospital
4.2233,85.16235319,hospital
4.2239,85.16863378,hospital
4.224,85.17410916,hospital
4.2246,85.18135599,hospital
4.225,85.19697694,hospital
4.2252,85.20261337,hospital
4.2262,85.27266608,hospital
4.2273,85.2869987,hospital
4.2282,85.28796494,hospital
4.2283,85.28973639,hospital
4.2296,85.29086368,hospital
4.2304,85.30068716,hospital
4.2305,85.30358589,hospital
4.2309,85.31196001,hospital
4.2314,85.31759644,hospital
4.233,85.32194453,hospital
4.2332,85.32274974,hospital
4.2334,85.32677576,hospital
4.2345,85.32903033,hospital
4.2354,85.35222019,hospital
4.2373,85.36623073,hospital
4.2375,85.37106195,hospital
4.2385,85.37653733,hospital
4.24,85.37911399,hospital
4.241,85.39441285,hospital
4.2437,85.39779471,hospital
4.2442,85.41019484,hospital
4.2444,85.42146769,hospital
4.2459,85.4369276,hospital
4.2462,85.4456238,hospital
4.2475,85.45254855,hospital
4.2479,85.45689665,hospital
4.2482,85.46784742,hospital
4.2485,85.49957244,hospital
4.2501,85.51503235,hospital
4.2511,85.51712587,hospital
4.2514,85.52662728,hospital
4.2532,85.53033121,hospital
4.254,85.5461132,hospital
4.2546,85.54933402,hospital
4.255,85.55384316,hospital
4.2571,85.55513148,hospital
4.2571,85.55738605,hospital
4.2572,85.57059139,hospital
4.2576,85.57622781,hospital
4.2576,85.58073695,hospital
4.2577,85.59056044,hospital
4.2581,85.59619686,hospital
4.2582,85.60183329,hospital
4.2595,85.62727772,hospital
4.26,85.63951681,hospital
4.2612,85.64434803,hospital
4.2642,85.64450908,hospital
4.2677,85.66624957,hospital
4.2699,85.66898726,hospital
4.2719,85.67558993,hospital
4.2723,85.69346545,hospital
4.2726,85.70377206,hospital
4.2736,85.71375658,hospital
4.2744,85.72068133,hospital
4.2772,85.73404771,hospital
4.2797,85.74048934,hospital
4.2797,85.74515952,hospital
4.2821,85.75256739,hospital
4.2823,85.76432336,hospital
4.2846,85.76915458,hospital
4.285,85.77301956,hospital
4.2851,85.78767427,hospital
4.2853,85.79975232,hospital
4.2857,85.80329521,hospital
4.2883,86.07609818,hospital
4.2885,86.08350605,hospital
4.2885,86.09107496,hospital
4.2885,86.09944908,hospital
4.289,86.11072193,hospital
4.2891,86.11668044,hospital
4.2906,86.14131966,hospital
4.2916,86.15130419,hospital
4.2921,86.2265102,hospital
4.2933,86.23295183,hospital
4.2935,86.2403597,hospital
4.2937,86.24583508,hospital
4.2954,86.25179359,hospital
4.2955,86.25259879,hospital
4.2958,86.2585573,hospital
4.296,86.26322748,hospital
4.2962,86.26628725,hospital
4.2974,86.26999119,hospital
4.2978,86.27772115,hospital
4.2985,86.29704603,hospital
4.2985,86.31701508,hospital
4.2989,86.32120214,hospital
4.2991,86.33022042,hospital
4.2994,86.33537372,hospital
4.2994,86.34020494,hospital
4.3021,86.34423096,hospital
4.3028,86.3487401,hospital
4.3058,86.37015851,hospital
4.3062,86.37498973,hospital
4.3063,86.38191448,hospital
4.3087,86.39705231,hospital
4.3092,86.40542643,hospital
4.3092,86.41154597,hospital
4.3098,86.42249674,hospital
4.3125,86.43167606,hospital
4.315,86.43489688,hospital
4.315,86.44327099,hospital
4.3166,86.45051783,hospital
4.3181,86.47564018,hospital
4.3185,86.48514158,hospital
4.3204,86.48932864,hospital
4.3205,86.49142217,hospital
4.3207,86.49464298,hospital
4.3217,86.49850796,hospital
4.3219,86.5133237,hospital
4.3223,86.53812397,hospital
4.3224,86.56131383,hospital
4.3227,86.57017107,hospital
4.3232,86.57516334,hospital
4.3245,86.58273225,hospital
4.3252,86.58579202,hospital
4.3255,86.59142845,hospital
4.3276,86.61767808,hospital
4.328,86.62283139,hospital
4.3285,86.62717948,hospital
4.3286,86.63571464,hospital
4.3289,86.64489396,hospital
4.3295,86.65069143,hospital
4.3297,86.65600577,hospital
4.3297,86.66888903,hospital
4.3299,86.6711436,hospital
4.3303,86.68724767,hospital
4.333,86.69546075,hospital
4.3335,86.70705568,hospital
4.3349,86.71092065,hospital
4.335,86.71591292,hospital
4.3352,86.72154934,hospital
4.3364,86.73056762,hospital
4.3365,86.75311332,hospital
4.3377,86.75713934,hospital
4.3381,86.79305142,hospital
4.3392,86.79578911,hospital
4.3392,86.81865689,hospital
4.3398,86.82574268,hospital
4.341,86.834922,hospital
4.3414,86.83604928,hospital
4.3438,86.84297404,hospital
4.3448,86.84861046,hospital
4.3455,86.85682354,hospital
4.3461,86.86745222,hospital
4.3463,86.88114068,hospital
4.347,86.88371733,hospital
4.3473,86.8946681,hospital
4.3506,86.90288118,hospital
4.3506,86.9069072,hospital
4.3513,86.92027358,hospital
4.3513,86.92655416,hospital
4.3526,86.93396204,hospital
4.3552,86.9397595,hospital
4.3576,86.96633122,hospital
4.3588,86.98630027,hospital
4.3602,86.99725104,hospital
4.3613,87.01883049,hospital
4.3614,87.03219687,hospital
4.366,87.04105411,hospital
4.3668,87.05812442,hospital
4.3685,87.06682062,hospital
4.3691,87.0809922,hospital
4.3709,87.08984944,hospital
4.3735,87.09951189,hospital
4.3768,87.10643664,hospital
4.3769,87.115777,hospital
4.3769,87.11948093,hospital
4.3772,87.12109134,hospital
4.3784,87.13300835,hospital
4.3795,87.13961102,hospital
4.3802,87.14234871,hospital
4.3808,87.14573057,hospital
4.3816,87.15233324,hospital
4.3841,87.15362156,hospital
4.3848,87.15845279,hospital
4.3849,87.16795419,hospital
4.3851,87.19130509,hospital
4.3854,87.20370522,hospital
4.3869,87.20789228,hospital
4.3872,87.25572137,hospital
4.3879,87.26280717,hospital
4.3934,87.31739997,hospital
4.3936,87.32351951,hospital
4.3948,87.33865734,hospital
4.395,87.35653286,hospital
4.3951,87.36281345,hospital
4.3978,87.36313553,hospital
4.4028,87.37617982,hospital
4.4033,87.38423186,hospital
4.4035,87.39051245,hospital
4.4037,87.4033957,hospital
4.405,87.40645548,hospital
4.4057,87.41418543,hospital
4.4063,87.42223747,hospital
4.4074,87.43351032,hospital
4.4077,87.44236756,hospital
4.4101,87.4528352,hospital
4.4118,87.45347937,hospital
4.4122,87.47779651,hospital
4.4124,87.49486683,hospital
4.4159,87.50984361,hospital
4.4166,87.63626057,hospital
4.4167,87.63690473,hospital
4.417,87.63932034,hospital
4.421,87.6435074,hospital
4.4245,87.64849966,hospital
4.4262,87.66186604,hospital
4.4269,87.6921417,hospital
4.4275,87.71500948,hospital
4.4282,87.71774717,hospital
4.4294,87.73111355,hospital
4.4304,87.73916558,hospital
4.4311,87.74528513,hospital
4.4329,87.75526965,hospital
4.4332,87.76525418,hospital
4.4336,87.77040748,hospital
4.4342,87.79327526,hospital
4.4345,87.79440255,hospital
4.4357,87.81098974,hospital
4.4386,87.82016906,hospital
4.4411,87.84303684,hospital
4.4437,87.84657974,hospital
4.4439,87.8602682,hospital
4.4467,87.87186313,hospital
4.4483,87.87395666,hospital
4.4496,87.88410222,hospital
4.4506,87.89473091,hospital
4.451,87.90197774,hospital
4.4533,87.90294399,hospital
4.4536,87.91260643,hospital
4.4541,87.9164714,hospital
4.4545,87.92114159,hospital
4.4568,87.92661697,hospital
4.4572,87.9599524,hospital
4.4584,87.96848755,hospital
4.4609,87.9919995,hospital
4.4623,88.00649316,hospital
4.463,88.01438416,hospital
4.4631,88.01679977,hospital
4.4642,88.04160004,hospital
4.4658,88.04949103,hospital
4.4662,88.05416121,hospital
4.4671,88.06189117,hospital
4.4686,88.06929904,hospital
4.4707,88.07880044,hospital
4.472,88.08508103,hospital
4.4721,88.19458871,hospital
4.473,88.20135242,hospital
4.4757,88.20312387,hospital
4.4764,88.21198111,hospital
4.4781,88.22277083,hospital
4.4787,88.23275536,hospital
4.4799,88.24032427,hospital
4.4808,88.24225676,hospital
4.4828,88.26351413,hospital
4.4855,88.26866744,hospital
