geoid10,hospital,library,school,supermarket
245102712003004,3040.6,272.7,365.8,1968.0
245102712003005,2876.8,429.3,522.4,2124.6
245102712003006,3912.2,629.9,886.8,2506.4
245102712003007,3405.6,553.9,810.8,2341.4
245102712003008,3681.5,733.1,989.9,2281.5
245102712003009,2956.1,188.3,281.3,1883.5
245102712003010,2663.6,189.2,170.6,1885.1
245102712003011,2606.1,327.4,70.5,1882.6
245102712003012,2443.5,501.0,286.7,1720.0
245102712003013,3046.4,1092.6,878.3,2165.3
245102712003014,2978.7,1023.0,808.7,2186.6
245102712003015,2935.5,979.8,765.6,2143.4
245102712003016,2778.0,710.2,495.9,2054.5
245102712003017,2627.3,853.8,639.5,1903.8
245102712003018,2395.7,622.2,407.9,1672.2
245102712003019,2852.9,1079.4,865.1,2038.2
245102712003020,2806.2,1032.7,818.4,2082.7
245102712003021,2687.9,914.4,700.1,1964.4
245102712003022,2753.7,828.4,614.1,2030.2
245102712004000,3358.8,810.4,1067.3,2268.9
245102712004001,3905.5,1138.3,1395.1,2071.3
245102712004004,3796.6,1175.4,1432.3,2012.7
245102712004005,3788.2,1183.9,1440.7,2004.3
245102712004006,3666.4,1183.8,1440.7,2026.6
245102712004007,3578.0,1408.1,1290.9,1897.9
245102712004008,3725.4,1295.0,1284.1,1891.1
245102712004009,3459.6,1371.3,1432.8,1889.1
245102712004010,3270.7,1976.4,1891.4,1698.2
245102712004012,3560.0,2265.7,2357.8,2269.4
245102712004014,3336.3,2042.0,2134.1,2045.7
245102712004021,2934.9,1640.6,1732.7,1922.6
245102712004023,3510.9,1344.5,1406.8,1213.5
245102712004025,3560.3,1539.6,1601.9,1408.6
245102712004026,3537.6,1466.9,1406.2,1588.0
245102712004028,3614.4,1297.2,1236.4,1759.7
245102712004029,3517.5,1285.7,1225.0,1759.6
245102712004030,3605.7,1367.4,1306.7,1684.0
245102712004031,3547.5,1421.8,1386.2,1629.5
245102712004032,3626.2,1679.1,1464.9,1552.6
245102712004033,3509.6,1383.8,1348.3,1614.8
245102712004034,3362.4,1415.3,1201.0,1664.1
245102712004035,3224.5,1277.5,1063.2,2014.9
245102712004036,3581.6,1634.6,1420.3,1642.0
245102712004037,3583.7,1624.9,1422.4,1493.9
245102712004038,3439.6,1418.9,1481.2,1288.0
245102712004039,3442.1,1495.1,1280.8,1551.9
245102712004040,3229.2,1282.2,1067.9,1832.7
245102712004041,3415.5,1468.5,1254.2,1503.2
245102712004043,3736.1,1202.8,1265.1,1071.9
245102712004046,3570.8,987.3,1049.5,856.3
245102712004047,3735.3,1098.7,1161.0,967.8
245102712004048,3114.2,1167.2,952.9,1802.7
245102712004049,3505.9,1394.2,1383.3,1838.6
245102712004050,3137.9,1843.6,1935.7,1968.2
245102712005000,3391.5,1107.0,1363.8,1991.6
245102712005001,3618.7,1336.4,1593.3,2141.4
245102712005002,3582.8,1455.1,1711.9,1856.5
245102712005003,3545.1,1432.1,1688.9,1894.3
245102712005005,3273.0,1978.7,2070.8,1653.8
245102712005007,3365.1,1252.2,1509.0,2085.3
245102712005008,3525.4,1412.5,1669.3,2133.3
245102712005011,3375.3,1139.7,1396.5,2024.2
245102712005012,3082.4,1309.4,1566.3,2070.1
245102712005013,3244.7,1249.8,1506.7,2134.4
245102712005014,3382.5,1269.6,1526.4,2154.2
245102712005015,3537.3,930.1,1186.9,2212.7
245102712005016,3504.9,903.8,1160.7,2180.2
245102712005017,3549.0,859.7,1116.5,2224.4
245102712005018,3451.4,1242.2,1499.0,2126.8
245102712005019,3739.3,790.8,1047.7,2339.3
245102712005020,3721.0,818.7,1075.5,2396.3
245102712005021,3686.3,989.0,1245.9,2219.6
245102712005022,3605.3,908.0,1164.9,2156.3
245102712005023,3377.9,1166.7,1423.5,2087.4
245102712005024,3489.6,1494.7,1751.5,2379.3
245102712005025,3067.1,1534.2,1791.0,2054.7
245102712005028,3403.7,1537.4,1794.3,2019.5
245102712005029,3675.8,1087.4,1344.2,2067.3
245102712005030,3820.8,918.6,1175.4,2258.3
245102712005031,3719.9,1067.5,1324.3,2305.6
245102712005032,3132.4,1378.3,1635.1,2120.1
245102712005033,3161.1,1303.3,1560.1,1961.4
245102712005034,3176.1,1881.8,1986.0,1792.8
245102712005035,3830.8,1004.6,1261.4,2349.6
245102712005038,3608.3,812.1,1068.9,2251.4
245102712006000,3853.3,1571.1,1827.9,1262.6
245102712006001,4007.2,1725.0,1981.8,1369.9
245102712006002,4183.1,1900.8,2157.7,1335.7
245102712006003,4134.7,1885.5,2142.4,1209.3
245102712006004,4030.9,2106.5,2363.3,1105.5
245102712006006,3172.2,1877.8,1969.9,1467.5
245102712006007,3036.6,1742.3,1834.4,2024.3
245102712006008,3943.4,1661.1,1918.0,1503.3
245102712006009,3805.8,1523.5,1780.3,1467.1
245102712006010,4046.6,1764.3,2021.2,1341.8
245102712006013,4147.2,1864.9,2121.8,1336.3
245102712006014,3184.4,1890.1,1982.2,1491.5
245102712006015,3163.1,1868.8,1960.9,1476.5
245102712006016,3330.6,2073.3,2165.4,1387.0
245102712006017,3713.6,1919.5,2176.3,1205.9
245102712006018,3579.9,1968.5,2225.3,1254.9
245102712006019,3670.9,1555.7,1812.6,1837.1
245102712006020,3502.0,1219.7,1476.5,2059.2
245102712006022,3666.0,1389.6,1646.4,1832.2
245102712006024,3426.2,1143.9,1400.8,2025.2
245102712006025,3538.1,1255.8,1402.6,1481.3
245102712006026,3170.2,1875.9,1968.0,1547.4
245102712006027,3311.8,2017.5,2109.6,1589.4
245102712006028,3328.2,2033.9,2126.0,1688.9
245102712006029,3400.5,2106.2,2198.3,1333.4
245102712006030,3265.5,1971.2,2063.3,1664.8
245102712006031,2942.0,1647.7,1739.8,1817.9
245102712006032,2852.4,1558.1,1650.2,1840.0
245102712006034,2801.8,1507.4,1599.5,1789.4
245102712006035,2835.2,1540.9,1632.9,1822.8
245102712006036,2680.0,1385.7,1477.7,1667.6
245102712006037,2653.2,1358.9,1451.0,1640.8
245102713001000,3050.7,1756.4,1848.5,2038.3
245102713001001,3160.2,1865.9,1958.0,2147.8
245102713001002,2462.3,2038.3,1459.9,974.2
245102713001005,2024.1,2748.2,1021.7,536.0
245102713001006,1942.5,2666.6,940.1,454.4
245102713001007,2167.6,2891.7,1165.2,679.4
245102713001008,2014.5,2738.5,1012.1,526.3
245102713001009,2756.9,2142.8,1754.5,1268.7
245102713001010,2167.8,2207.0,1292.6,941.9
245102713001011,1703.2,2427.3,700.9,215.1
245102713001012,1848.1,1733.7,1825.8,1802.9
245102713001014,2032.1,1162.9,1255.0,1444.9
245102713001015,2738.2,1443.9,1536.0,1725.9
245102713001016,1995.3,1214.5,1306.6,1496.4
245102713001017,1928.4,1266.5,1358.6,1548.5
245102713001022,2642.4,1348.1,1440.2,1630.1
245102713001027,2650.5,1356.2,1448.3,1638.2
245102713001030,2238.5,944.2,1036.3,1226.1
245102713001033,3144.8,1850.5,1942.5,2079.1
245102713001034,2078.4,784.1,876.1,1066.0
245102713001035,2154.1,859.8,951.9,1141.7
245102713001036,1251.8,1955.7,1171.1,820.4
245102713001037,1980.0,1323.3,1415.4,1605.3
245102713002001,2143.9,849.6,941.7,1131.6
245102713002002,2548.2,501.4,593.4,783.3
245102713002006,3110.0,526.5,588.7,395.5
245102713002007,2895.7,312.2,374.5,181.3
245102713002009,2479.4,185.3,277.4,467.3
245102713002011,2487.9,441.0,533.1,723.0
245102713002012,2881.1,297.6,359.9,166.7
245102713002013,3102.1,518.6,580.9,387.7
245102713002015,3542.8,959.2,1021.5,828.3
245102713002016,2931.3,347.8,410.1,216.8
245102713002017,2797.9,214.4,276.6,83.4
245102713002020,2894.7,311.1,373.4,180.2
245102713002021,2979.4,395.9,458.2,265.0
245102713002022,3025.2,441.6,503.9,310.7
245102713002023,3356.2,772.6,834.9,641.7
245102713002024,2989.9,406.4,468.6,275.4
245102713002026,3167.6,584.1,646.3,453.1
245102713003000,2397.1,1044.4,1136.4,1326.3
245102713003001,2694.1,927.3,1019.4,1209.2
245102713003003,2297.5,615.8,707.9,897.8
245102713003006,1605.0,917.9,1010.0,1042.1
245102713003007,2647.9,822.4,914.4,1104.3
245102713003009,1400.6,978.3,1070.4,1102.5
245102713003010,1793.0,1215.4,1307.5,1339.5
245102713003011,1871.3,1293.7,1385.8,1417.8
245102713003013,2371.0,628.4,720.3,527.1
245102713003014,2367.6,312.9,405.0,318.5
245102713003015,2283.9,116.1,208.2,398.0
245102713003016,2359.2,91.2,386.1,373.2
245102713003017,2419.3,235.8,298.0,104.8
245102713003018,2479.3,414.1,506.0,312.8
245102713003019,2515.0,615.1,707.0,513.8
245102713003020,2168.8,1013.3,1103.8,910.6
245102713003021,2275.3,434.9,526.8,333.6
245102713003022,2025.0,1062.3,1051.0,857.7
245102713003023,1883.0,841.8,933.9,804.4
245102713003024,1479.4,920.6,1012.7,1044.7
245102713003025,1301.8,1098.2,1190.3,1256.6
245102713003026,1543.1,856.9,949.0,981.0
245102713003027,1852.0,1113.2,1205.1,1011.9
245102713003028,1643.4,1064.9,1156.8,963.6
245102713003030,2465.5,400.2,492.2,298.9
245102713003031,2485.8,420.6,466.3,273.1
245102713003032,2607.0,468.2,530.5,337.3
245102713003033,2529.1,463.9,554.3,361.1
245102713003034,2673.5,608.3,698.8,505.5
245102713003036,3168.2,584.7,647.0,453.8
245102714001000,3230.9,1147.0,1209.3,1016.1
245102714001001,3156.1,1072.2,1134.5,941.3
245102714001002,3093.8,1009.9,1072.2,879.0
245102714001003,3032.8,948.9,1011.1,817.9
245102714001004,3089.1,1306.6,1368.9,1175.7
245102714001005,2764.7,944.7,1007.0,813.8
245102714001007,3564.8,1291.1,1353.3,1160.1
245102714001008,3458.2,1396.4,1458.6,1265.4
245102714001009,3339.1,1319.6,1381.8,1188.6
245102714001010,3277.8,1256.4,1318.6,1125.4
245102714001012,3190.0,1406.0,1400.9,1275.1
245102714001013,3173.7,1248.0,1310.2,1117.0
245102714001014,2934.7,1143.3,1397.5,1204.3
245102714001015,2895.4,1104.0,1194.5,1001.3
245102714001016,3002.5,1611.4,1213.4,1183.7
245102714001017,3259.7,1737.8,1800.1,1606.9
245102714001018,3301.7,1517.8,1512.6,1386.9
245102714001019,3299.9,1516.0,1510.8,1385.1
245102714001020,3231.5,1709.6,1771.9,1578.7
245102714001022,2582.8,1733.3,1431.8,1602.3
245102714001023,2757.2,1557.8,1606.2,1426.9
245102714001024,3107.2,1382.3,1444.5,1251.3
245102714001025,3096.5,1371.5,1433.8,1240.6
245102714001026,3010.2,1285.2,1347.5,1154.3
245102714001027,2790.5,1403.5,1465.7,1272.5
245102714001028,3157.7,1440.3,1502.6,1309.4
245102714001029,3142.8,1350.1,1412.4,1219.2
245102714001030,3510.1,1626.4,919.2,1260.3
245102714001033,3196.4,1378.2,1407.3,1247.3
245102714001034,3073.5,1450.1,1284.4,1254.7
245102714001035,3135.8,1510.2,1346.7,1317.0
245102714001036,3438.8,1573.8,1410.3,1380.6
245102714001037,3445.1,1699.6,1333.4,1303.7
245102714001038,2935.0,1512.1,1145.9,1116.2
245102714001039,3064.0,1542.2,1604.5,1411.3
245102714002000,3297.2,1405.1,1467.3,1274.1
245102714002001,3166.1,1679.3,1741.5,1548.3
245102714002002,3264.2,1575.5,1637.8,1444.6
245102714002003,3463.7,880.2,942.4,749.2
245102714002004,3414.5,830.9,893.2,700.0
245102714002005,3365.3,781.8,844.1,650.9
245102714002007,3322.6,739.1,801.3,608.1
245102714002008,3212.0,628.4,690.7,497.5
245102714002009,3112.5,529.0,591.2,398.0
245102714002011,2942.2,599.5,661.8,468.6
245102714002012,2869.0,647.5,737.9,544.7
245102714002013,2520.8,675.5,766.0,572.8
245102714002014,2520.0,676.3,766.8,573.6
245102714002015,2768.3,651.8,742.2,549.0
245102714002016,2953.7,820.8,883.1,689.8
245102714002017,2520.0,782.4,872.8,679.6
245102714002018,2375.5,932.0,1022.4,829.2
245102714002019,2175.7,954.5,1044.9,851.7
245102714002020,2846.0,1050.1,1112.3,919.1
245102714002021,2895.1,985.0,1047.3,854.1
245102714002022,2923.4,792.2,854.4,661.2
245102714002024,3302.2,718.7,781.0,587.8
245102714002025,3063.6,784.9,847.2,654.0
245102714002026,3129.7,836.2,898.5,705.3
245102714002027,3194.1,861.6,923.8,730.6
245102714002028,3396.5,813.0,875.3,682.1
245102714002029,3453.6,870.0,932.3,739.1
245102714002030,3544.0,960.5,1022.8,829.6
245102714002031,3583.7,1103.1,1165.4,972.1
245102714002032,3030.6,1742.4,1794.6,1611.5
245102714002033,3169.3,1578.6,1640.9,1447.7
245102714002034,3341.4,1564.0,1626.3,1433.1
245102714002035,3495.5,1408.5,1470.7,1277.5
245102714002036,3384.1,1114.6,1176.8,983.6
245102714002037,3251.2,977.4,1039.7,846.5
245102714002038,3473.3,1199.5,1261.8,1068.6
245102714002039,3473.7,2056.8,1690.6,1660.9
245102714002040,3338.8,1507.4,1569.6,1376.4
245102714002041,3371.5,1439.5,1501.8,1308.5
245102714003000,2353.1,2110.7,1832.9,1731.3
245102714003001,3067.1,1991.4,1896.6,1856.9
245102714003002,2948.1,1925.8,1810.4,1794.8
245102714003003,3016.9,1830.0,1780.9,1699.1
245102714003004,2381.8,2103.2,1961.6,1760.0
245102714003005,3086.3,2054.7,1688.5,1658.8
245102714003006,3165.0,1955.9,1589.7,1560.0
245102714003007,3487.3,1858.6,1492.5,1462.8
245102714003008,3008.2,1585.3,1219.1,1189.4
245102714003011,2812.7,1421.7,1235.3,993.9
245102714003012,2514.7,1637.6,1451.3,1095.6
245102714003013,2554.1,1938.4,1752.0,1396.3
245102714003014,2680.2,1988.7,1893.9,1647.4
245102714003015,2679.2,1987.7,1892.9,1646.4
245102714003016,2604.1,2062.5,1876.7,1520.5
245102714003017,2276.3,2106.8,1856.0,1654.5
245102714003018,2596.0,2070.6,1884.8,1528.6
245102714003020,2672.1,1931.7,1745.4,1389.7
245102714003021,2493.7,2103.9,1917.5,1561.9
245102714003022,2628.2,1751.1,1564.7,1209.0
245102714003024,1850.5,1615.7,1197.6,783.5
245102714003025,1808.8,1806.6,1388.6,1187.0
245102715011002,2134.2,2858.3,1131.8,646.0
245102715011003,2253.3,2977.4,1250.9,765.2
245102715011005,2294.9,3019.0,1292.5,806.8
245102715011013,1945.5,3526.1,880.3,1448.9
245102715011014,2064.4,3644.9,999.2,1567.8
245102715011015,2116.5,3697.0,1051.2,1619.9
245102715011016,2158.0,3738.5,1092.7,1661.4
245102715011017,2459.6,4040.2,1394.4,1963.0
245102715011018,2488.9,4292.2,1646.4,2215.0
245102715011019,1794.5,3375.0,729.2,1297.9
245102715011020,1794.2,3374.7,728.9,1297.6
245102715011021,2140.0,3720.5,1074.7,1643.4
245102715011022,2670.5,4251.0,1605.2,2173.9
245102715011023,2558.8,4139.3,1493.5,2062.1
245102715011024,2013.4,3593.9,948.1,1516.8
245102715011025,2479.8,4201.7,1555.9,2124.6
245102715011026,1533.6,3114.1,468.4,1037.0
245102715011027,1522.9,3103.4,457.7,1026.3
245102715011029,1906.4,3486.9,841.2,1409.8
245102715011030,1807.4,3260.2,614.4,1183.1
245102715011035,1036.2,2027.7,1131.9,781.2
245102715011037,1056.5,2048.0,1111.6,760.9
245102715011043,2152.5,2876.6,1150.2,664.4
245102715011044,978.1,1969.7,1334.2,983.5
245102715011045,949.0,1940.5,1305.0,954.4
245102715012003,1666.3,3246.8,601.0,1169.7
245102715012004,426.3,4185.7,1338.0,2108.6
245102715012005,431.1,4378.0,1165.3,1935.9
245102715012006,591.3,3323.7,476.0,1246.5
245102715012007,509.6,3482.7,630.7,1405.6
245102715012008,743.9,3723.6,871.7,1646.5
245102715012009,816.1,3811.2,959.2,1734.1
245102715012010,580.7,3726.3,874.3,1649.2
245102715012011,418.7,3731.8,884.1,1654.6
245102715012012,587.1,4698.6,1321.3,2091.8
245102715012013,416.7,4528.2,1150.9,1921.5
245102715012014,404.4,4251.8,1138.6,1909.2
245102715012016,544.7,4656.2,1278.9,2049.4
245102715012017,736.2,4049.3,1201.7,1972.2
245102715012018,790.3,4396.0,1524.5,2295.0
245102715012020,778.5,4264.7,1058.0,1832.8
245102715013000,1092.5,2822.5,235.6,745.4
245102715013001,1153.9,3062.8,88.7,985.7
245102715013002,999.7,3700.6,669.1,1623.5
245102715013003,893.8,3302.4,246.5,1225.3
245102715013006,1010.1,3139.2,57.2,1062.1
245102715013008,1071.6,3772.6,741.0,1695.5
245102715013009,885.3,3574.8,722.8,1497.7
245102715013010,874.1,3468.8,412.9,1391.7
245102715013011,689.4,3390.3,538.3,1313.2
245102715013012,1493.4,4190.2,1053.8,2113.1
245102715013013,1568.9,4265.6,1129.2,2188.5
245102715013014,1151.8,3852.8,821.2,1775.6
245102715013015,1420.6,4121.5,1089.9,2044.4
245102715013016,1065.1,3882.7,1030.7,1805.6
245102715013017,940.3,3757.9,905.9,1680.8
245102715013018,1266.0,4141.6,1379.6,2176.7
245102715013019,1305.8,4053.7,1291.7,2088.9
245102715013020,1399.5,3878.7,1339.1,2227.6
245102715013021,1262.4,4483.0,1541.9,2316.8
245102715013024,1465.9,4321.7,1978.6,2534.5
245102715013025,1262.7,3905.8,1376.3,2173.4
245102715014000,2155.1,3516.9,1549.5,2118.1
245102715014001,2070.8,3794.5,1575.5,2144.1
245102715014002,1931.0,3291.9,1636.3,2424.6
245102715014003,2205.2,3215.8,1560.2,2348.4
245102715014004,1903.0,3868.1,1610.3,2512.0
245102715014005,1818.1,3551.2,1422.7,2377.2
245102715014006,1865.6,3720.5,1542.9,2126.3
245102715014007,1671.4,3941.4,1330.1,2068.3
245102715014008,1606.5,4210.4,1265.2,2133.3
245102715014009,1752.6,3712.3,1429.9,2186.1
245102715014010,1400.1,4211.0,1058.9,2013.3
245102715014011,1685.5,4364.8,1362.8,2317.3
245102715014013,1632.5,4311.8,1309.8,2264.2
245102715014015,1549.0,4209.8,1207.8,2162.2
245102715014016,2058.7,4082.4,1766.0,2720.4
245102715014017,2044.3,3726.7,1686.8,2475.1
245102715014018,2120.9,4144.6,1828.2,2782.7
245102715014019,2053.4,4077.1,1760.7,2715.1
245102715014020,1291.0,4000.7,1114.6,2069.0
245102715014021,1530.8,3817.7,1415.3,2271.4
245102715014022,1604.8,3876.6,1312.0,2266.5
245102715014023,1769.9,3653.1,1477.2,2431.7
245102715014024,1835.1,3549.6,1562.2,2516.7
245102715014025,1595.2,3815.1,1487.4,2335.8
245102715014028,1875.8,3514.7,1843.8,2851.1
245102715014029,1538.4,3946.3,1603.2,2400.3
245102715014030,1470.2,4027.1,1683.9,2486.3
245102715015000,4101.9,5395.9,3036.6,2626.1
245102715015001,3915.4,5209.4,2850.1,2439.6
245102715015003,3006.2,4321.6,2591.4,1967.7
245102715015004,3106.8,4060.6,2330.4,1706.7
245102715015005,3111.3,4056.0,2325.9,1702.1
245102715015006,3884.7,3756.0,2025.8,1402.1
245102715015007,2679.8,4691.4,2045.6,2522.0
245102715015008,2750.4,4553.6,2116.2,2199.7
245102715015009,2659.2,3553.3,1897.7,1973.6
245102715015010,3182.9,3985.9,2255.7,1632.0
245102715015011,3057.7,3929.0,2296.2,1575.1
245102715015012,3149.1,3210.3,1450.3,1835.8
245102715031000,817.7,2268.7,1551.9,1552.6
245102715031004,2087.3,1647.5,1637.8,1444.6
245102715031006,2066.3,1513.3,1605.2,1412.0
245102715031016,2019.4,1466.5,1558.4,1365.2
245102715031017,2138.9,1585.9,1677.9,1484.7
245102716001000,951.6,3828.9,386.9,3344.0
245102716001001,1088.2,4098.6,656.6,3480.7
245102716001002,1087.2,4097.6,655.6,3479.6
245102716001003,1262.2,4090.7,505.4,3786.7
245102716001004,1237.6,3534.1,299.8,3375.8
245102716001005,1277.7,3489.2,339.9,3415.9
245102716001006,1311.8,3446.8,311.9,3423.2
245102716001007,1353.5,3478.1,257.3,3454.5
245102716001008,1390.7,3491.0,213.7,3491.6
245102716001010,1521.6,4025.8,11.4,3659.7
245102716001011,1122.2,4132.6,619.6,3514.6
245102716001012,1533.3,3870.6,178.9,3822.1
245102716002000,1167.9,3615.5,230.0,3306.0
245102716002001,1202.1,3575.2,264.3,3340.2
245102716002003,1448.4,3521.8,510.6,3462.2
245102716003000,1476.5,3315.9,367.1,3335.1
245102716003001,1487.4,3405.6,299.0,3474.6
245102716003002,2016.0,3110.8,986.3,3581.0
245102716003003,1599.5,3195.2,569.7,3342.8
245102716003005,1970.5,3065.3,940.8,3535.5
245102716003006,1725.8,3013.7,696.1,3469.2
245102716003007,1688.4,3237.3,658.7,3431.8
245102716003009,1595.9,3202.4,566.1,3178.8
245102716003010,1749.3,3234.0,719.6,3210.5
245102716003011,1978.5,2868.5,922.6,3424.0
245102716003013,1938.1,3167.9,847.5,3144.3
245102716003014,1826.0,2887.0,796.3,3243.2
245102716003015,1959.6,2790.0,929.9,3339.1
245102716004000,1967.8,3351.3,832.6,3302.8
245102716004002,2423.0,2800.7,1203.6,3402.4
245102716004004,2766.0,3315.1,1456.1,3047.4
245102716004005,2223.2,3284.1,1088.0,3016.4
245102716004007,2243.8,2621.5,1024.4,3223.2
245102716004008,2385.1,2762.8,1165.7,3364.5
245102716004009,2515.9,3282.6,1224.0,3014.9
245102716004010,2682.8,3231.8,1254.8,2964.2
245102716005000,1435.5,4137.6,552.3,3833.6
245102716005001,1838.4,3791.9,678.7,3743.4
245102716005002,1662.2,3255.8,414.3,3712.8
245102716005003,1706.2,3691.4,458.3,3642.9
245102716005004,1819.8,3098.2,571.9,3700.1
245102716005005,1667.7,3250.4,419.7,3718.2
245102716005006,1596.0,3322.0,348.1,3715.1
245102716005007,1664.2,3239.7,324.8,3738.4
245102716005008,1872.0,3135.0,624.1,3605.2
245102716005010,1926.7,2991.4,678.7,3572.4
245102716005011,2084.0,2954.4,836.0,3535.4
245102716006000,1721.9,3637.5,562.3,3588.9
245102716006001,1838.9,3505.4,703.7,3456.8
245102716006002,2206.7,3099.8,1071.5,3541.7
245102716006003,1800.4,3557.0,575.0,3508.4
245102716006004,2083.9,2974.2,835.9,3555.3
245102716006005,2084.8,2746.9,925.9,3412.8
245102716006006,2036.3,2729.2,942.5,3392.1
245102716006008,2085.9,2758.9,992.1,3421.8
245102717001000,1321.3,3431.7,1289.4,3207.6
245102717001005,1051.5,3653.8,879.4,2937.7
245102717001007,921.0,3523.3,1245.6,2807.2
245102717001011,0.0,3687.2,1197.5,2971.1
245102717001013,500.4,3199.1,1295.7,2483.0
245102717002003,2746.8,2596.8,1500.1,2548.2
245102717002008,2634.3,2691.6,1619.0,2643.0
245102717002009,2475.4,2272.3,1411.4,2223.7
245102717002010,2515.5,2572.8,1629.5,2524.3
245102717002011,1555.0,3474.7,744.6,3426.1
245102717002012,2677.5,2070.2,1613.5,2021.6
245102717002013,3055.0,2105.8,1720.5,2057.2
245102717002014,2803.6,2488.6,1567.9,2440.1
245102717002015,2836.9,2368.9,1601.2,2320.3
245102717002016,2688.9,2362.9,1749.9,2314.4
245102717002017,2805.6,2490.7,1706.2,2442.1
245102717002018,2910.6,2684.0,1587.3,2635.4
245102717002019,3082.7,2133.5,1748.2,2084.9
245102717002020,2926.5,1977.3,1665.3,1928.8
245102717002021,2867.3,2640.7,1544.0,2592.2
245102717002022,2296.0,2484.1,1387.4,2435.5
245102717002023,2804.6,2489.6,1475.2,2441.1
245102717002024,2392.7,2580.8,1484.1,2532.2
245102717002026,2945.4,2158.9,1773.6,2110.3
245102717003000,616.8,3725.3,964.9,3009.2
245102717003001,537.7,3646.1,948.6,2930.1
245102717003002,627.9,3736.4,735.9,3020.3
245102717003003,679.8,3788.2,687.9,3072.2
245102717003004,814.4,3922.9,721.2,3206.8
245102717003005,739.7,3848.2,846.8,3132.1
245102717003006,653.5,3762.0,747.3,3045.9
245102717003007,833.1,3910.4,567.8,3194.3
245102717003008,990.3,3800.2,410.5,3349.5
245102717003009,1355.9,3754.3,436.8,3705.7
245102717003011,1215.2,3923.4,477.9,3613.3
245102717003012,1143.7,4030.3,584.8,3502.9
245102717003013,1098.2,4101.2,711.5,3457.4
245102717003014,1115.6,4126.0,684.0,3508.0
245102717003015,1066.4,4174.9,778.8,3458.8
245102717003016,821.3,3929.8,548.9,3213.7
245102717004000,854.7,3683.5,818.9,2967.5
